+----------+----------+-----------+----------+
|   Date   | Storm ID |    Name   | Distance |
| 19610903 |   AL03   |   CARLA   | 4592.15  |
| 19610905 |   AL04   |   DEBBIE  | 5986.13  |
| 19610910 |   AL05   |   ESTHER  | 4837.97  |
| 19610912 |   AL06   |  UNNAMED  | 1198.24  |
| 19610930 |   AL07   |  FRANCES  | 2720.56  |
| 19611017 |   AL08   |   GERDA   | 2263.36  |
| 19611026 |   AL09   |   HATTIE  | 1129.35  |
| 19611102 |   AL10   |   JENNY   | 2986.79  |
| 19611104 |   AL11   |    INGA   |  515.81  |
| 19611117 |   AL12   |  UNNAMED  | 1367.12  |
| 19620826 |   AL01   |    ALMA   |  1693.5  |
| 19620827 |   AL02   |   BECKY   | 1889.36  |
| 19620912 |   AL03   |   CELIA   | 2554.42  |
| 19620929 |   AL04   |   DAISY   | 3085.62  |
| 19621014 |   AL05   |    ELLA   | 3992.59  |
| 19620629 |   AL06   |  UNNAMED  | 2700.76  |
| 19621126 |   AL07   |  UNNAMED  | 1903.33  |
| 19630731 |   AL01   |   ARLENE  | 5303.65  |
| 19630820 |   AL02   |   BEULAH  | 6629.93  |
| 19630909 |   AL03   |  UNNAMED  | 2191.98  |
| 19630916 |   AL04   |   CINDY   |  453.71  |
| 19630919 |   AL05   |   DEBRA   | 1611.35  |
| 19630923 |   AL06   |   EDITH   | 1668.05  |
| 19630928 |   AL07   |   FLORA   | 5995.73  |
| 19631017 |   AL08   |   GINNY   | 2746.06  |
| 19631025 |   AL09   |   HELENA  |  886.79  |
| 19630601 |   AL10   |  UNNAMED  |  953.19  |
| 19640603 |   AL01   |  UNNAMED  | 2256.42  |
| 19640728 |   AL02   |  UNNAMED  | 4676.61  |
| 19640805 |   AL03   |    ABBY   |  601.37  |
| 19640808 |   AL04   |   BRENDA  |  644.6   |
| 19640820 |   AL05   |    CLEO   | 6169.93  |
| 19640828 |   AL06   |    DORA   | 6103.78  |
| 19640904 |   AL07   |   ETHEL   | 4398.15  |
| 19640905 |   AL08   |  FLORENCE | 1439.92  |
| 19640913 |   AL09   |   GLADYS  | 3193.31  |
| 19640928 |   AL10   |   HILDA   | 1826.77  |
| 19641009 |   AL11   |   ISBELL  | 1481.97  |
| 19641105 |   AL12   |  UNNAMED  |  661.53  |
| 19640723 |   AL13   |  UNNAMED  | 1361.75  |
| 19650613 |   AL01   |  UNNAMED  | 3204.56  |
| 19650821 |   AL02   |    ANNA   | 2171.68  |
| 19650827 |   AL03   |   BETSY   | 3844.23  |
| 19650916 |   AL04   |   CAROL   | 4624.82  |
| 19650924 |   AL05   |   DEBBIE  |  848.82  |
| 19651012 |   AL06   |   ELENA   | 3849.37  |
| 19650904 |   AL07   |  UNNAMED  | 2011.87  |
| 19650929 |   AL08   |  UNNAMED  | 1507.47  |
| 19651016 |   AL09   |  UNNAMED  |  744.61  |
| 19651126 |   AL10   |  UNNAMED  | 1443.84  |
| 19660604 |   AL01   |    ALMA   |  2226.0  |
| 19660701 |   AL02   |   BECKY   |  905.68  |
| 19660713 |   AL03   |   CELIA   |  3042.8  |
| 19660722 |   AL05   |    ELLA   | 2116.02  |
| 19660722 |   AL04   |  DOROTHY  | 1546.15  |
| 19660821 |   AL06   |   FAITH   | 7265.18  |
| 19660901 |   AL07   |   GRETA   | 1607.25  |
| 19660920 |   AL08   |   HALLIE  |  129.83  |
| 19660921 |   AL09   |    INEZ   | 4300.03  |
| 19660927 |   AL10   |   JUDITH  |  1200.9  |
| 19661104 |   AL11   |    LOIS   | 3129.21  |
| 19670610 |   AL01   |  UNNAMED  |  148.96  |
| 19670610 |   AL02   |  UNNAMED  |  482.07  |
| 19670614 |   AL03   |  UNNAMED  |  563.97  |
| 19670618 |   AL04   |  UNNAMED  |  640.1   |
| 19670705 |   AL05   |  UNNAMED  | 1110.82  |
| 19670721 |   AL06   |  UNNAMED  |  443.66  |
| 19670803 |   AL07   |  UNNAMED  | 1071.29  |
| 19670810 |   AL08   |  UNNAMED  | 1525.77  |
| 19670816 |   AL09   |  UNNAMED  |  756.19  |
| 19670820 |   AL10   |  UNNAMED  |  1214.8  |
| 19670828 |   AL11   |   ARLENE  | 2598.38  |
| 19670905 |   AL12   |   CHLOE   | 5504.24  |
| 19670905 |   AL13   |   BEULAH  | 2872.82  |
| 19670908 |   AL14   |   DORIA   | 2422.15  |
| 19670918 |   AL15   |  UNNAMED  |  2474.1  |
| 19670922 |   AL16   |  UNNAMED  | 1742.05  |
| 19670925 |   AL17   |  UNNAMED  |  499.49  |
| 19670926 |   AL18   |   EDITH   | 1100.56  |
| 19671001 |   AL19   |    FERN   |  443.78  |
| 19671003 |   AL20   |  UNNAMED  |  579.9   |
| 19671005 |   AL21   |   GINGER  |  498.7   |
| 19671008 |   AL22   |  UNNAMED  |  232.98  |
| 19671012 |   AL23   |  UNNAMED  |  459.47  |
| 19671015 |   AL24   |  UNNAMED  |  533.79  |
| 19671019 |   AL25   |   HEIDI   | 3151.47  |
| 19671026 |   AL26   |  UNNAMED  | 1136.61  |
| 19680601 |   AL01   |    ABBY   | 1899.16  |
| 19680617 |   AL02   |   BRENDA  | 2612.91  |
| 19680622 |   AL03   |   CANDY   | 1823.64  |
| 19680704 |   AL04   |  UNNAMED  |  225.91  |
| 19680810 |   AL05   |   DOLLY   | 3024.97  |
| 19680826 |   AL06   |  UNNAMED  |  698.49  |
| 19680907 |   AL07   |  UNNAMED  | 1124.95  |
| 19680911 |   AL08   |    EDNA   | 2036.93  |
| 19680914 |   AL09   |  UNNAMED  | 2354.21  |
| 19680917 |   AL10   |  UNNAMED  |  1232.6  |
| 19680923 |   AL11   |  UNNAMED  |  1188.1  |
| 19680923 |   AL12   |  FRANCES  | 2182.41  |
| 19680925 |   AL13   |  UNNAMED  | 1020.26  |
| 19681013 |   AL14   |   GLADYS  | 2460.34  |
| 19681124 |   AL15   |  UNNAMED  |  549.36  |
| 19690529 |   AL01   |  UNNAMED  |  632.61  |
| 19690529 |   AL02   |  UNNAMED  |  401.76  |
| 19690607 |   AL03   |  UNNAMED  |  515.32  |
| 19690612 |   AL04   |  UNNAMED  |  225.38  |
| 19690725 |   AL05   |  UNNAMED  |  571.88  |
| 19690725 |   AL06   |    ANNA   | 5421.03  |
| 19690811 |   AL07   |  BLANCHE  | 1906.73  |
| 19690814 |   AL08   |   DEBBIE  | 4333.55  |
| 19690814 |   AL09   |  CAMILLE  | 3102.91  |
| 19690824 |   AL10   |  UNNAMED  | 1207.36  |
| 19690824 |   AL11   |  UNNAMED  |  355.03  |
| 19690825 |   AL12   |    EVE    |  612.56  |
| 19690829 |   AL13   | FRANCELIA | 1671.64  |
| 19690829 |   AL14   |  UNNAMED  |  429.6   |
| 19690905 |   AL15   |  UNNAMED  | 1637.05  |
| 19690906 |   AL16   |   GERDA   | 2039.47  |
| 19690914 |   AL17   |   HOLLY   | 1231.63  |
| 19690916 |   AL18   |  UNNAMED  |  559.6   |
| 19690919 |   AL19   |  UNNAMED  |  271.04  |
| 19690920 |   AL20   |    INGA   | 3644.76  |
| 19690921 |   AL21   |  UNNAMED  |  966.71  |
| 19690924 |   AL22   |  UNNAMED  | 1131.09  |
| 19690929 |   AL23   |  UNNAMED  |  461.51  |
| 19691001 |   AL24   |   JENNY   |  1291.5  |
| 19691007 |   AL25   |    KARA   | 4082.07  |
| 19691017 |   AL26   |   LAURIE  | 1590.41  |
| 19691028 |   AL27   |  UNNAMED  |  992.51  |
| 19691030 |   AL28   |  UNNAMED  | 2467.36  |
| 19691121 |   AL29   |   MARTHA  |  147.57  |
| 19700517 |   AL01   |    ALMA   | 2053.32  |
| 19700719 |   AL02   |   BECKY   | 1226.44  |
| 19700727 |   AL03   |  UNNAMED  | 1526.74  |
| 19700731 |   AL04   |   CELIA   | 1606.75  |
| 19700802 |   AL05   |  UNNAMED  |  1528.2  |
| 19700805 |   AL06   |  UNNAMED  |  318.66  |
| 19700811 |   AL07   |  UNNAMED  | 2492.33  |
| 19700815 |   AL08   |  UNNAMED  | 1671.91  |
| 19700817 |   AL09   |  DOROTHY  | 1982.37  |
| 19700903 |   AL10   |  UNNAMED  |  870.02  |
| 19700905 |   AL11   |  UNNAMED  |  656.18  |
| 19700908 |   AL12   |    ELLA   |  1175.6  |
| 19700912 |   AL13   |   FELICE  | 1312.44  |
| 19700922 |   AL14   |  UNNAMED  |  794.72  |
| 19700923 |   AL15   |  UNNAMED  | 4572.18  |
| 19700926 |   AL16   |   GRETA   | 1471.99  |
| 19700929 |   AL17   |  UNNAMED  | 1045.37  |
| 19701012 |   AL18   |  UNNAMED  | 1927.47  |
| 19701020 |   AL19   |  UNNAMED  | 1583.49  |
| 19710704 |   AL01   |   ARLENE  | 1458.77  |
| 19710707 |   AL02   |  UNNAMED  |  227.5   |
| 19710710 |   AL03   |  UNNAMED  |  107.2   |
| 19710803 |   AL04   |  UNNAMED  | 2000.31  |
| 19710806 |   AL05   |  UNNAMED  |  442.6   |
| 19710810 |   AL06   |    BETH   | 1769.11  |
| 19710812 |   AL07   |  UNNAMED  |  398.51  |
| 19710818 |   AL08   |   CHLOE   |  2155.2  |
| 19710820 |   AL09   |   DORIA   | 3361.65  |
| 19710828 |   AL10   |  UNNAMED  | 1073.54  |
| 19710903 |   AL11   |    FERN   | 1035.89  |
| 19710903 |   AL12   |  UNNAMED  | 1495.61  |
| 19710905 |   AL13   |   EDITH   | 3448.65  |
| 19710906 |   AL14   |   GINGER  |  4019.2  |
| 19710908 |   AL15   |  UNNAMED  |  598.46  |
| 19710910 |   AL16   |  UNNAMED  | 1571.18  |
| 19710911 |   AL17   |   HEIDI   | 1205.99  |
| 19710911 |   AL18   |   IRENE   | 2357.58  |
| 19710921 |   AL19   |   JANICE  | 1355.88  |
| 19711006 |   AL20   |  UNNAMED  | 1184.11  |
| 19711018 |   AL21   |   KRISTY  | 1895.23  |
| 19711112 |   AL22   |   LAURA   | 1298.69  |
| 19720523 |   AL01   |   ALPHA   | 1134.48  |
| 19720614 |   AL02   |   AGNES   | 1819.54  |
| 19720619 |   AL03   |  UNNAMED  |  302.0   |
| 19720710 |   AL04   |  UNNAMED  |  475.25  |
| 19720716 |   AL05   |  UNNAMED  |  705.48  |
| 19720731 |   AL06   |  UNNAMED  |  765.7   |
| 19720805 |   AL07   |  UNNAMED  | 1169.04  |
| 19720812 |   AL08   |  UNNAMED  |  214.88  |
| 19720816 |   AL09   |  UNNAMED  |  616.23  |
| 19720822 |   AL10   |   BETTY   | 2156.05  |
| 19720829 |   AL11   |   CARRIE  | 1524.35  |
| 19720903 |   AL12   |  UNNAMED  |  480.87  |
| 19720905 |   AL13   |    DAWN   | 2154.28  |
| 19720919 |   AL14   |  CHARLIE  | 1588.85  |
| 19720920 |   AL15   |  UNNAMED  |  859.63  |
| 19721001 |   AL16   |  UNNAMED  |  633.24  |
| 19721005 |   AL17   |  UNNAMED  | 3009.83  |
| 19721016 |   AL18   |  UNNAMED  |  692.92  |
| 19721101 |   AL19   |   DELTA   |  887.62  |
| 19730418 |   AL01   |  UNNAMED  |  648.35  |
| 19730502 |   AL02   |  UNNAMED  |  892.75  |
| 19730624 |   AL03   |  UNNAMED  |  208.48  |
| 19730701 |   AL04   |   ALICE   | 1668.83  |
| 19730719 |   AL05   |  UNNAMED  |  680.17  |
| 19730730 |   AL06   |    ALFA   |  747.78  |
| 19730809 |   AL07   |  UNNAMED  | 1126.96  |
| 19730818 |   AL08   |   BRENDA  |  664.99  |
| 19730825 |   AL09   | CHRISTINE | 3174.89  |
| 19730901 |   AL10   |   DELIA   | 1302.11  |
| 19730906 |   AL11   |  UNNAMED  | 1097.42  |
| 19730914 |   AL12   |   ELLEN   | 4198.64  |
| 19730924 |   AL13   |  UNNAMED  |  342.11  |
| 19731008 |   AL14   |    FRAN   | 3035.73  |
| 19731010 |   AL15   |  UNNAMED  | 1009.71  |
| 19731016 |   AL16   |   GILDA   | 3476.51  |
| 19731117 |   AL17   |  UNNAMED  |  266.53  |
| 19740622 |   AL01   |  UNNAMED  |  520.7   |
| 19740624 |   AL02   |  UNNAMED  |  870.65  |
| 19740630 |   AL03   |  UNNAMED  |  857.76  |
| 19740713 |   AL04   |  UNNAMED  |  643.53  |
| 19740716 |   AL05   |  UNNAMED  | 1878.23  |
| 19740810 |   AL06   |  UNNAMED  |  872.4   |
| 19740812 |   AL07   |    ALMA   | 1598.47  |
| 19740824 |   AL08   |  UNNAMED  |  641.17  |
| 19740826 |   AL09   |   BECKY   | 2062.65  |
| 19740829 |   AL10   |   CARMEN  | 2942.09  |
| 19740902 |   AL11   |  UNNAMED  | 3224.15  |
| 19740902 |   AL12   |   DOLLY   | 1378.37  |
| 19740904 |   AL13   |   ELAINE  | 3056.21  |
| 19740914 |   AL14   |    FIFI   | 2290.21  |
| 19740918 |   AL15   |  UNNAMED  |  495.53  |
| 19740923 |   AL16   |  UNNAMED  |  945.73  |
| 19740927 |   AL17   |  GERTRUDE | 1364.47  |
| 19741004 |   AL18   |  UNNAMED  |  1561.4  |
| 19741030 |   AL19   |  UNNAMED  |  916.86  |
| 19741110 |   AL20   |  UNNAMED  |  189.53  |
| 19750624 |   AL01   |  UNNAMED  |  940.85  |
| 19750627 |   AL02   |    AMY    | 2108.28  |
| 19750704 |   AL03   |  UNNAMED  |  353.8   |
| 19750724 |   AL04   |  BLANCHE  | 1678.01  |
| 19750725 |   AL05   |  UNNAMED  |  344.54  |
| 19750728 |   AL06   |  UNNAMED  |  298.37  |
| 19750824 |   AL07   |  CAROLINE | 1715.72  |
| 19750828 |   AL08   |   DORIS   | 1035.67  |
| 19750903 |   AL09   |  UNNAMED  | 2000.34  |
| 19750903 |   AL10   |  UNNAMED  |  623.05  |
| 19750906 |   AL11   |  UNNAMED  |  170.7   |
| 19750911 |   AL12   |  UNNAMED  |  919.76  |
| 19750913 |   AL13   |   ELOISE  | 3080.48  |
| 19750918 |   AL14   |    FAYE   | 3972.19  |
| 19750922 |   AL15   |   GLADYS  | 4682.28  |
| 19750925 |   AL16   |  UNNAMED  |  271.48  |
| 19751003 |   AL17   |  UNNAMED  |  502.8   |
| 19751014 |   AL18   |  UNNAMED  |  643.79  |
| 19751024 |   AL19   |   HALLIE  |  733.29  |
| 19751027 |   AL20   |  UNNAMED  |  514.2   |
| 19751108 |   AL21   |  UNNAMED  |  872.86  |
| 19751129 |   AL22   |  UNNAMED  |  394.08  |
| 19751209 |   AL23   |  UNNAMED  |  1513.0  |
| 19760521 |   AL01   |  UNNAMED  | 1597.78  |
| 19760607 |   AL02   |  UNNAMED  |  898.2   |
| 19760611 |   AL03   |  UNNAMED  |  801.74  |
| 19760720 |   AL04   |  UNNAMED  |  219.85  |
| 19760723 |   AL05   |  UNNAMED  |  480.36  |
| 19760728 |   AL06   |    ANNA   |  2707.4  |
| 19760806 |   AL07   |   BELLE   | 1159.96  |
| 19760818 |   AL08   |   DOTTIE  |  717.47  |
| 19760818 |   AL09   |  CANDICE  | 1716.34  |
| 19760820 |   AL10   |    EMMY   | 4263.66  |
| 19760827 |   AL11   |  FRANCES  | 3588.23  |
| 19760904 |   AL12   |  UNNAMED  |  320.57  |
| 19760905 |   AL13   |  UNNAMED  |  253.16  |
| 19760913 |   AL14   |  UNNAMED  |  581.14  |
| 19760920 |   AL15   |  UNNAMED  | 1555.66  |
| 19760922 |   AL16   |  UNNAMED  |  357.58  |
| 19760926 |   AL17   |   GLORIA  | 1941.78  |
| 19760926 |   AL18   |  UNNAMED  |  536.52  |
| 19761003 |   AL19   |  UNNAMED  | 2255.77  |
| 19761012 |   AL20   |  UNNAMED  |  486.48  |
| 19761022 |   AL21   |   HOLLY   |  2341.2  |
| 19770613 |   AL01   |  UNNAMED  |  315.98  |
| 19770718 |   AL02   |  UNNAMED  |  376.64  |
| 19770725 |   AL03   |  UNNAMED  |  166.3   |
| 19770801 |   AL04   |  UNNAMED  | 1218.29  |
| 19770829 |   AL05   |   ANITA   |  864.0   |
| 19770903 |   AL06   |    BABE   | 1202.05  |
| 19770905 |   AL07   |   CLARA   | 1574.99  |
| 19770917 |   AL08   |  UNNAMED  |  562.4   |
| 19770922 |   AL09   |  UNNAMED  |  206.64  |
| 19770926 |   AL10   |  DOROTHY  | 1738.58  |
| 19771001 |   AL11   |  UNNAMED  |  602.58  |
| 19771003 |   AL12   |  UNNAMED  |  406.0   |
| 19771013 |   AL13   |   EVELYN  | 1399.96  |
| 19771016 |   AL14   |   FRIEDA  |  295.28  |
| 19771024 |   AL15   |  UNNAMED  |  472.94  |
| 19780118 |   AL01   |  UNNAMED  | 1162.84  |
| 19780621 |   AL02   |  UNNAMED  |  182.91  |
| 19780710 |   AL03   |  UNNAMED  |  964.03  |
| 19780730 |   AL04   |   AMELIA  |  246.06  |
| 19780805 |   AL05   |    BESS   |  515.0   |
| 19780807 |   AL06   |    CORA   | 1997.23  |
| 19780807 |   AL07   |  UNNAMED  | 1850.76  |
| 19780809 |   AL08   |  UNNAMED  |  180.29  |
| 19780826 |   AL09   |   DEBRA   |  861.94  |
| 19780830 |   AL10   |    ELLA   | 2452.56  |
| 19780830 |   AL11   |  UNNAMED  |  266.7   |
| 19780903 |   AL12   |  UNNAMED  | 2635.87  |
| 19780904 |   AL13   |  FLOSSIE  | 4380.54  |
| 19780908 |   AL14   |  UNNAMED  |  281.05  |
| 19780912 |   AL15   |    HOPE   | 3762.25  |
| 19780913 |   AL16   |   GRETA   | 1843.07  |
| 19780918 |   AL17   |  UNNAMED  | 3068.87  |
| 19780921 |   AL18   |  UNNAMED  |  412.18  |
| 19781002 |   AL19   |    IRMA   |  744.24  |
| 19781007 |   AL20   |   JULIET  | 1296.22  |
| 19781013 |   AL21   |  UNNAMED  |  967.64  |
| 19781026 |   AL22   |  UNNAMED  |  724.21  |
| 19781028 |   AL23   |   KENDRA  | 2873.97  |
| 19781103 |   AL24   |  UNNAMED  |  485.11  |
| 19790611 |   AL01   |  UNNAMED  | 1005.45  |
| 19790619 |   AL02   |    ANA    | 1301.13  |
| 19790708 |   AL03   |  UNNAMED  | 1536.45  |
| 19790709 |   AL04   |    BOB    | 1956.19  |
| 19790710 |   AL05   |  UNNAMED  | 1154.71  |
| 19790715 |   AL06   | CLAUDETTE | 4297.92  |
| 19790723 |   AL07   |  UNNAMED  | 1198.96  |
| 19790731 |   AL08   |  UNNAMED  | 2908.61  |
| 19790825 |   AL09   |   DAVID   | 4991.06  |
| 19790825 |   AL10   |  UNNAMED  |  599.07  |
| 19790829 |   AL11   |  FREDERIC | 5522.55  |
| 19790830 |   AL12   |   ELENA   |  497.03  |
| 19790901 |   AL13   |  UNNAMED  | 1774.83  |
| 19790904 |   AL14   |   GLORIA  | 3015.16  |
| 19790915 |   AL15   |   HENRI   | 1357.83  |
| 19790916 |   AL16   |  UNNAMED  | 1668.57  |
| 19791012 |   AL17   |  UNNAMED  |  896.49  |
| 19791023 |   AL18   |  UNNAMED  | 1415.41  |
| 19791024 |   AL19   |  UNNAMED  |  728.29  |
| 19791107 |   AL20   |  UNNAMED  |  659.02  |
| 19800717 |   AL01   |  UNNAMED  |  731.24  |
| 19800717 |   AL02   |  UNNAMED  |  499.86  |
| 19800722 |   AL03   |  UNNAMED  | 1368.03  |
| 19800731 |   AL04   |   ALLEN   | 4397.66  |
| 19800813 |   AL05   |  UNNAMED  | 2041.67  |
| 19800814 |   AL06   |   BONNIE  | 2379.75  |
| 19800820 |   AL07   |  CHARLEY  | 1984.37  |
| 19800825 |   AL08   |  UNNAMED  |  1757.0  |
| 19800901 |   AL09   |  GEORGES  |  3656.2  |
| 19800904 |   AL10   |    EARL   |  3053.0  |
| 19800904 |   AL11   |  DANIELLE |  516.74  |
| 19800906 |   AL12   |  FRANCES  | 4212.66  |
| 19800920 |   AL13   |  HERMINE  | 1197.32  |
| 19801001 |   AL14   |    IVAN   | 3388.99  |
| 19801016 |   AL15   |  UNNAMED  |  153.04  |
| 19801107 |   AL16   |   JEANNE  | 1378.08  |
| 19801112 |   AL17   |  UNNAMED  | 1168.16  |
| 19801125 |   AL18   |    KARL   | 1017.49  |
| 19810406 |   AL01   |  UNNAMED  |  232.1   |
| 19810419 |   AL02   |  UNNAMED  |  460.95  |
| 19810506 |   AL03   |   ARLENE  |  806.18  |
| 19810603 |   AL04   |  UNNAMED  |  693.77  |
| 19810617 |   AL05   |  UNNAMED  |  396.52  |
| 19810629 |   AL06   |    BRET   |  693.7   |
| 19810702 |   AL07   |  UNNAMED  |  631.0   |
| 19810725 |   AL08   |  UNNAMED  |  431.17  |
| 19810802 |   AL09   |   CINDY   |  947.49  |
| 19810807 |   AL10   |   DENNIS  | 5110.12  |
| 19810817 |   AL11   |  UNNAMED  |  1574.6  |
| 19810826 |   AL12   |  UNNAMED  |  524.82  |
| 19810831 |   AL13   |   EMILY   | 2306.02  |
| 19810903 |   AL14   |   FLOYD   | 2981.26  |
| 19810907 |   AL15   |    GERT   | 3945.77  |
| 19810911 |   AL16   |   HARVEY  | 2931.23  |
| 19810912 |   AL17   |  UNNAMED  |  605.34  |
| 19810921 |   AL18   |   IRENE   | 4751.68  |
| 19810926 |   AL19   |  UNNAMED  | 2947.32  |
| 19811029 |   AL20   |    JOSE   | 1392.19  |
| 19811103 |   AL21   |  KATRINA  | 1177.41  |
| 19811112 |   AL22   |  UNNAMED  |  921.66  |
| 19820602 |   AL01   |  ALBERTO  |  501.21  |
| 19820618 |   AL02   |  UNNAMED  | 1888.14  |
| 19820828 |   AL03   |   BERYL   | 2422.04  |
| 19820906 |   AL04   |  UNNAMED  |  881.94  |
| 19820909 |   AL05   |   CHRIS   |  667.59  |
| 19820913 |   AL06   |   DEBBY   | 3338.79  |
| 19820924 |   AL07   |  UNNAMED  | 1150.98  |
| 19820930 |   AL08   |  ERNESTO  |  807.58  |
| 19830723 |   AL01   |  UNNAMED  | 1763.28  |
| 19830727 |   AL02   |  UNNAMED  | 2145.58  |
| 19830815 |   AL03   |   ALICIA  | 1109.64  |
| 19830823 |   AL04   |   BARRY   | 1460.74  |
| 19830910 |   AL05   |  CHANTAL  | 1108.63  |
| 19830926 |   AL06   |    DEAN   |  776.47  |
| 19840611 |   AL01   |  UNNAMED  |  359.26  |
| 19840618 |   AL02   |  UNNAMED  |  292.07  |
| 19840724 |   AL03   |  UNNAMED  | 1327.85  |
| 19840806 |   AL04   |  UNNAMED  |  475.18  |
| 19840818 |   AL05   |  UNNAMED  | 1557.92  |
| 19840828 |   AL06   |   ARTHUR  | 1430.16  |
| 19840830 |   AL07   |   BERTHA  | 1785.14  |
| 19840831 |   AL08   |   CESAR   | 1005.89  |
| 19840906 |   AL09   |  UNNAMED  |  184.74  |
| 19840908 |   AL10   |   DIANA   | 1807.18  |
| 19840914 |   AL11   |  EDOUARD  |  74.87   |
| 19840915 |   AL12   |    FRAN   | 1427.06  |
| 19840916 |   AL13   |   GUSTAV  |  401.77  |
| 19840923 |   AL14   |  HORTENSE | 2542.59  |
| 19840925 |   AL15   |  ISIDORE  | 1785.97  |
| 19841007 |   AL16   | JOSEPHINE | 3092.23  |
| 19841025 |   AL17   |  UNNAMED  | 1019.07  |
| 19841105 |   AL18   |   KLAUS   | 2259.67  |
| 19841123 |   AL19   |  UNNAMED  | 1716.88  |
| 19841212 |   AL20   |    LILI   | 3438.69  |
| 19850715 |   AL01   |    ANA    | 1393.98  |
| 19850721 |   AL02   |    BOB    |  985.41  |
| 19850809 |   AL03   | CLAUDETTE | 3031.86  |
| 19850812 |   AL04   |   DANNY   |  2349.4  |
| 19850828 |   AL05   |   ELENA   | 2081.85  |
| 19850908 |   AL06   |  UNNAMED  |  1572.1  |
| 19850911 |   AL07   |  UNNAMED  |  688.12  |
| 19850915 |   AL08   |   FABIAN  | 1595.02  |
| 19850916 |   AL09   |   GLORIA  | 6014.44  |
| 19850921 |   AL10   |   HENRI   |  734.66  |
| 19851007 |   AL11   |   ISABEL  | 1782.92  |
| 19851026 |   AL12   |    JUAN   | 1472.13  |
| 19851115 |   AL13   |    KATE   | 2474.19  |
| 19851207 |   AL14   |  UNNAMED  |  260.02  |
| 19860605 |   AL01   |   ANDREW  | 1005.32  |
| 19860623 |   AL02   |   BONNIE  | 1017.97  |
| 19860723 |   AL03   |  UNNAMED  | 1464.92  |
| 19860804 |   AL04   |  UNNAMED  |  368.63  |
| 19860813 |   AL05   |  CHARLEY  | 4620.75  |
| 19860830 |   AL06   |  UNNAMED  | 1804.51  |
| 19860901 |   AL07   |  UNNAMED  |  799.43  |
| 19860907 |   AL08   |  DANIELLE | 1580.62  |
| 19860910 |   AL09   |    EARL   | 2818.02  |
| 19861118 |   AL10   |  FRANCES  |  600.65  |
| 19870524 |   AL01   |  UNNAMED  | 1221.08  |
| 19870809 |   AL03   |  UNNAMED  | 1043.75  |
| 19870808 |   AL02   |   ARLENE  | 5777.62  |
| 19870813 |   AL04   |  UNNAMED  | 1061.85  |
| 19870818 |   AL05   |    BRET   | 2148.84  |
| 19870830 |   AL06   |  UNNAMED  |  960.73  |
| 19870905 |   AL07   |   CINDY   |  2035.1  |
| 19870906 |   AL08   |  UNNAMED  | 1207.13  |
| 19870907 |   AL09   |  UNNAMED  |  448.84  |
| 19870908 |   AL10   |   DENNIS  | 3231.18  |
| 19870913 |   AL11   |  UNNAMED  |  782.88  |
| 19870920 |   AL12   |   EMILY   | 3964.39  |
| 19871009 |   AL13   |   FLOYD   | 1336.72  |
| 19871031 |   AL14   |  UNNAMED  |  862.6   |
| 19880805 |   AL01   |  ALBERTO  |  1497.0  |
| 19880808 |   AL02   |   BERYL   |  362.85  |
| 19880821 |   AL03   |   CHRIS   | 4002.05  |
| 19880831 |   AL04   |   DEBBY   | 1221.82  |
| 19880903 |   AL05   |  ERNESTO  | 1628.83  |
| 19880907 |   AL06   |  UNNAMED  |  823.21  |
| 19880907 |   AL07   |  FLORENCE |  906.09  |
| 19880908 |   AL08   |  GILBERT  | 4332.18  |
| 19880919 |   AL09   |   HELENE  | 3672.03  |
| 19880928 |   AL10   |   ISAAC   |  954.28  |
| 19881010 |   AL11   |    JOAN   | 2721.64  |
| 19881117 |   AL12   |   KEITH   | 4177.25  |
| 19880531 |   AL13   |  UNNAMED  |  384.2   |
| 19880813 |   AL14   |  UNNAMED  |  588.94  |
| 19880820 |   AL15   |  UNNAMED  | 4004.18  |
| 19880820 |   AL16   |  UNNAMED  | 1486.21  |
| 19880904 |   AL17   |  UNNAMED  |  53.11   |
| 19880927 |   AL18   |  UNNAMED  |  518.06  |
| 19881019 |   AL19   |  UNNAMED  |  313.66  |
| 19890615 |   AL01   |  UNNAMED  |  130.5   |
| 19890624 |   AL02   |  ALLISON  |  678.01  |
| 19890709 |   AL03   |   BARRY   |  1400.6  |
| 19890730 |   AL04   |  CHANTAL  |  864.5   |
| 19890731 |   AL05   |    DEAN   | 3685.87  |
| 19890808 |   AL06   |  UNNAMED  | 2503.66  |
| 19890818 |   AL07   |    ERIN   | 3217.68  |
| 19890826 |   AL08   |   FELIX   | 3340.42  |
| 19890827 |   AL09   |  UNNAMED  |  310.21  |
| 19890830 |   AL10   | GABRIELLE | 4033.02  |
| 19890910 |   AL11   |    HUGO   | 6095.73  |
| 19890916 |   AL12   |    IRIS   | 1624.88  |
| 19891002 |   AL13   |  UNNAMED  |  920.53  |
| 19891012 |   AL14   |   JERRY   |  919.13  |
| 19891128 |   AL15   |   KAREN   |  685.89  |
| 19900524 |   AL01   |  UNNAMED  |  330.7   |
| 19900722 |   AL02   |   ARTHUR  | 2064.94  |
| 19900724 |   AL03   |   BERTHA  | 2009.58  |
| 19900731 |   AL04   |   CESAR   | 1819.73  |
| 19900802 |   AL06   |  EDOUARD  | 1602.39  |
| 19900804 |   AL05   |   DIANA   | 1723.72  |
| 19900811 |   AL07   |    FRAN   | 1750.61  |
